visit_id,product_id
148683,1025728
148683,1026379
148683,1026496
148683,1026796
148683,1027161
148683,1027297
148687,1015207
148687,1023467
148691,1016195
148691,1016206
148694,1025345
148694,1026796
148695,1016946
148696,1026038
148697,1024860
148697,1025732
148697,1027432
148697,1027439
148697,1027546
148702,1011975
148702,1017960
148702,1026429
148702,1026743
148702,1027087
148707,1026357
148712,1009646
148712,1021632
148714,1027387
148719,1002959
148729,1025732
148731,1008951
148731,1014855
148732,1026972
148732,1026991
148732,1027531
148739,1002646
148739,1002650
148739,1025732
148740,1020858
148740,1027125
148753,1022300
148753,1026038
148762,1026908
148762,1026915
148762,1026931
148768,1024264
148768,1025249
148768,1026973
148780,1026068
148780,1026555
148780,1027432
148780,1027472
148780,1027536
148781,1013973
148781,1021847
148786,1022857
148786,1025242
14879,1025345
14879,1026457
14879,1026796
148790,1026653
148793,1020575
148793,1026510
148794,1012391
148794,1012436
148794,1012448
148794,1012526
148794,1012528
148794,1022994
148795,1023739
148798,1010707
148798,1013128
148802,1026646
148802,1027583
148808,1011438
148808,1017851
148816,1015578
148818,1022802
148818,1026796
148818,1027297
148835,1020009
148835,1020126
148837,1026496
148837,1027529
148838,1008091
148838,1027432
148841,1027344
148841,1027349
148842,1014588
148842,1014592
148842,1014756
148842,1014758
148842,1014788
148842,1019901
148842,1025012
148842,1026294
148855,1019369
148855,1027087
148856,1017632
148856,1024554
148856,1024559
148861,1010491
148861,1022802
148861,1026796
148861,1027429
148863,1026582
148864,1019718
148864,1019729
148865,1017161
148865,1020427
148880,1020427
148880,1020429
148885,1007499
148885,1017666
14889,1014051
148894,1026743
148895,1007417
14890,1026295
148901,1020427
148909,1026986
148909,1027006
148909,1027015
148909,1027019
148913,1004540
148913,1020427
148947,1006823
148947,1007488
148947,1007489
148949,1019283
148949,1019284
148956,1011178
148961,1018889
148976,1026404
148979,1020427
148979,1020430
148979,1022336
148992,1002976
148992,1006823
148992,1012528
148992,1015715
148992,1015716
149001,1004987
149001,1013839
149001,1013841
149001,1018889
149001,1026068
149001,1026521
149001,1027198
149001,1027258
149001,1027259
149001,1027260
149004,1007499
149004,1008141
149005,1002797
149006,1002983
149010,1013973
149010,1027312
149010,1027372
149014,1022101
149014,1023234
149017,1027142
149017,1027472
149034,1016465
149034,1024561
149034,1027487
149035,1001858
149035,1001863
149035,1007599
149035,1013973
149035,1016465
149035,1017886
149035,1018418
149035,1021617
149035,1026071
149035,1026177
149035,1026360
149035,1026525
149035,1026778
149035,1026853
149035,1027242
149039,1026429
149041,1009086
149044,1027555
149044,1027557
149051,1013973
149051,1021847
149051,1026429
149053,1026933
149053,1026936
149053,1026939
149053,1026949
149054,1007662
149054,1010673
149054,1017570
149057,1026496
149057,1026701
149065,1007359
149065,1011067
149065,1020431
149066,1023739
149066,1026853
149068,1023467
149071,1010410
149071,1011664
149071,1011971
149071,1025332
149071,1025356
149076,1006090
149076,1007599
149082,1010364
149082,1010415
149093,1026070
149095,1021603
149095,1023467
149095,1026191
149095,1027597
149096,1026942
149101,1012728
149101,1026429
149105,1019362
149105,1022771
149105,1023815
149124,1027312
149133,1021921
149133,1022802
149133,1023829
149133,1026379
149133,1026700
149133,1027156
149140,1019362
149142,1026357
149142,1027529
149145,1027312
149145,1027387
149150,1018889
149150,1026853
149150,1026888
149150,1026922
149150,1026933
149159,1024846
149160,1019813
149160,1024646
149169,1005905
149176,1019362
149176,1025732
149177,1027544
149183,1011096
149188,1014588
149188,1014592
149188,1014756
149193,1010359
149193,1010415
149195,1014588
149195,1014589
149195,1014590
149195,1014756
149195,1014758
149195,1014788
149198,1002976
149198,1016244
149198,1019508
149199,1007452
14920,1026742
149211,1018889
149221,1002650
149221,1026496
149224,1008314
149224,1009987
149224,1013673
149224,1027277
149226,1018889
149229,1010057
149229,1026796
149235,1020427
149235,1027199
149241,1026429
149243,1026853
149253,1010368
149253,1014051
149263,1026038
149263,1026429
149268,1020167
149268,1020169
149273,1011402
149286,1011096
149286,1026214
149286,1026512
149298,1020161
149298,1021931
149310,1026038
149310,1026429
149312,1011941
149312,1020206
149312,1027087
149322,1023319
149322,1023320
149329,1002650
149329,1019362
149337,1026925
149342,1011438
149342,1019006
149344,1026429
149355,1002252
149355,1002363
149360,1004532
149360,1004540
149360,1004541
149374,1020206
149374,1027087
149376,1026038
149380,1011447
149380,1023691
149393,1001203
149393,1002959
149402,1014756
149402,1019901
149417,1006090
149417,1026853
149423,1020427
149423,1026429
149426,1001844
149426,1023317
149426,1025139
149429,1001566
149439,1016450
149439,1024889
149439,1026496
149439,1027432
149450,1027274
149455,1011942
149455,1020206
149455,1027087
149459,1026069
149459,1026070
149461,1004984
149461,1007599
149465,1011576
149469,1023180
149473,1006090
149473,1007123
149473,1007599
149475,1023652
149497,1006090
149497,1006994
149504,1001912
149504,1026207
149504,1026674
149504,1026683
149516,1026429
149516,1027365
149528,1007599
149528,1023317
149530,1027387
149539,1002976
149539,1016403
149540,1009617
149540,1009621
149540,1022907
149551,1009617
149551,1026973
149552,1007834
149561,1026069
149561,1026073
149573,1004025
149573,1020293
149573,1021657
149573,1027254
149573,1027344
149573,1027363
149573,1027365
149573,1027367
149573,1027369
149573,1027388
149587,1010820
149587,1018930
149587,1024317
149589,1027349
149589,1027354
149589,1027355
149589,1027357
149589,1027360
149591,1009625
149591,1009626
149591,1009627
149591,1019369
149591,1024846
149591,1026232
149591,1026929
149591,1026959
149591,1026973
149593,1007834
149593,1017767
149593,1017768
149595,1022994
149597,1002385
149597,1002681
149597,1026829
149599,1020430
149599,1026429
149600,1002959
149612,1004097
149612,1013842
149612,1015206
149612,1019264
149612,1022061
149612,1024488
149617,1017240
149617,1026436
149617,1027160
149617,1027395
149638,1027618
149648,1026320
149663,1014373
149677,1003066
149679,1024489
149685,1001665
149685,1001704
149688,1008314
149689,1011718
149689,1020167
149689,1020427
149694,1007417
149694,1023104
149695,1025345
149695,1026796
149698,1023645
149698,1025783
149698,1026973
14970,1023275
149703,1027597
149711,1008091
149719,1025732
149719,1027432
14972,1001734
14972,1026510
14972,1026628
149737,1015347
149737,1018889
149741,1014756
149741,1014758
149746,1008314
149746,1022994
149746,1027079
149750,1001680
149750,1001706
149750,1004632
149750,1006132
149756,1020565
149767,1014543
149767,1016578
149767,1017629
149767,1024193
149767,1024554
149767,1024559
149770,1013477
149770,1013693
149784,1022061
149789,1010491
149789,1026796
1498,1007075
1498,1010916
149800,1015867
149800,1024947
149807,1027312
149824,1004987
149838,1017784
149845,1017161
149845,1020427
149845,1027312
149850,1021970
149853,1002983
149856,1010491
149856,1026796
149857,1014802
149861,1027472
149862,1022527
149862,1024873
149862,1024909
149862,1025435
149877,1011473
149877,1014729
149885,1007066
149886,1007417
149895,1001242
149895,1007896
149895,1026992
149895,1027129
149897,1016869
149897,1024848
149897,1026196
149910,1026377
149910,1026496
149913,1027257
149921,1008091
149926,1015562
149926,1015563
149928,1013973
149928,1018416
149928,1020427
149928,1020430
149928,1025365
149928,1025807
149928,1027348
149941,1004025
149941,1025100
149953,1020427
149953,1027387
149958,1014756
149958,1025012
149964,1024739
149971,1026070
149971,1026071
149971,1026073
149971,1026535
149988,1015177
149988,1015296
149988,1015329
149988,1017397
149988,1018957
149988,1018960
149988,1019443
149988,1019444
149988,1022852
14999,1018876
14999,1026352
149996,1026108
149996,1026109
149996,1026110
149997,1002650
149997,1025732
150006,1009241
150027,1004543
150027,1027312
150037,1001200
150041,1027529
150043,1008077
150047,1017960
150047,1027087
150048,1001858
150048,1001862
150048,1001931
150048,1014728
150052,1007151
150052,1023652
150064,1026131
150064,1026133
150067,1026352
150067,1026703
150070,1001686
150070,1019262
150082,1015206
150082,1015207
150082,1016007
150082,1018048
150083,1024205
150083,1026589
150084,1014588
150084,1014592
150084,1014758
150084,1019901
150084,1023663
150084,1025014
150105,1026267
150108,1022543
150109,1018467
150110,1015715
150110,1022263
150122,1026123
150129,1026909
150129,1026912
150129,1026932
150129,1026939
150134,1027544
150139,1026295
150141,1020458
150141,1025806
150141,1026116
150141,1026480
150156,1026852
150156,1027529
150158,1026909
150166,1024353
150170,1001786
150171,1020783
150181,1022061
150181,1027312
150196,1020427
150196,1027312
150198,1024848
150202,1005902
150202,1006839
150202,1014503
150205,1018395
150205,1018446
150205,1021672
150205,1025564
150209,1009951
150209,1020821
150209,1023626
150209,1024353
150213,1007599
150213,1011096
150213,1025184
150219,1019775
150219,1021617
150219,1026525
150219,1027257
150229,1016401
150232,1009365
150232,1011525
150232,1020329
150232,1026673
150232,1027579
150233,1025883
150237,1020427
150249,1013973
15025,1005899
15025,1018266
15025,1021981
150251,1022543
150256,1001202
150256,1001734
150276,1009672
150276,1015730
150280,1015206
150280,1016007
150283,1001908
150283,1001912
150283,1009770
150283,1014728
150283,1018640
150290,1018794
150290,1023630
150301,1010167
150301,1021837
150301,1022101
150301,1025883
150301,1026795
150301,1027028
150301,1027095
150301,1027168
150301,1027478
150312,1026949
150317,1022186
15032,1015997
150320,1002959
150320,1019798
150322,1008551
150327,1011096
150327,1012992
150338,1026853
150364,1027000
150369,1002959
150375,1027529
150379,1027087
150388,1026393
150392,1011575
150392,1011576
150392,1022584
150402,1026728
150409,1013973
150409,1025807
150411,1001857
150411,1004345
150420,1014788
150426,1024848
150432,1026129
150432,1026130
150435,1024847
150435,1024848
150448,1026899
150448,1026915
150460,1014065
150473,1022952
150484,1005905
150484,1006537
150487,1019453
150487,1027160
150487,1027174
150487,1027372
150498,1026427
150498,1026734
150513,1026351
150513,1027529
150516,1002650
150516,1027117
150523,1026429
150525,1001701
150525,1004632
150528,1014592
150536,1013973
150538,1026073
150539,1014756
150539,1014788
150539,1025012
150539,1026294
150555,1026853
15056,1018092
150561,1001862
150561,1023467
150564,1009617
150564,1021931
150566,1025742
150570,1027372
150580,1026310
150582,1027387
150587,1017941
150587,1026842
150589,1019902
150589,1027578
150592,1026436
150600,1013708
150600,1013725
150600,1024753
150600,1026373
150600,1027272
150600,1027282
150600,1027484
150605,1017026
150605,1020358
150605,1024864
150605,1024951
150607,1007834
150609,1021847
150609,1027387
150610,1020223
150610,1020427
150610,1020429
150610,1021931
150610,1022313
150610,1022336
150610,1025809
150627,1007599
150627,1020226
150627,1026725
150641,1022676
150641,1023970
150641,1024650
150656,1003164
150656,1015578
150659,1008165
150659,1014855
150661,1023829
150661,1025829
150661,1026354
150661,1027102
150665,1025883
150665,1026429
150665,1027544
150666,1027478
150675,1020353
150675,1020355
150675,1020356
150675,1027300
150675,1027618
150683,1023822
150683,1024261
150683,1025564
150683,1025565
150683,1025732
150683,1026974
15069,1005902
15069,1008602
15069,1025624
150690,1027418
150690,1027432
150691,1020218
150691,1022525
150693,1009444
150693,1009446
150696,1007488
150696,1019362
150702,1016987
150702,1017026
150702,1024773
150708,1024841
150708,1024846
150713,1014300
150716,1001688
150716,1026728
150717,1020162
150717,1020295
150717,1020535
150717,1021931
150717,1026237
150717,1027134
150717,1027174
150731,1012526
150731,1020785
150740,1006874
150740,1011438
150740,1025045
150740,1027436
15075,1015207
150765,1026073
150765,1026554
150765,1027224
150784,1009627
150784,1011941
150784,1011945
150785,1026919
150785,1026935
150791,1009240
150791,1009241
150791,1009242
150791,1025736
150805,1017008
150805,1017552
150805,1025249
150805,1025564
150805,1026973
150805,1026982
150805,1027477
150815,1026896
150815,1026909
150815,1026912
150815,1026915
150815,1026919
150818,1004540
150818,1020427
150818,1026853
150821,1017161
150821,1020427
150824,1014588
150824,1014590
150824,1014756
150824,1014788
150829,1026929
150829,1026959
150859,1025883
150903,1024560
150910,1005905
150922,1026637
150922,1026638
150922,1026642
150927,1026429
150929,1008951
150929,1019482
150939,1027597
150953,1010829
150953,1026906
150953,1027315
150955,1026577
150955,1026846
150967,1002797
150967,1014051
150984,1024852
150984,1026200
150993,1025417
150993,1026568
150993,1027207
15100,1005905
15100,1014138
15100,1019611
151034,1007066
151034,1008950
151034,1012883
151034,1027006
151034,1027009
151034,1027017
151038,1020427
151038,1021847
151045,1013973
151045,1020427
151048,1025960
151048,1026635
151048,1026637
151048,1026642
151048,1026644
151052,1001671
151052,1021968
15106,1005905
15106,1009086
15106,1014502
15106,1016164
15106,1019611
151073,1008091
151073,1009474
151073,1022112
151073,1022771
151073,1023819
151073,1024036
151073,1026496
151073,1027077
151076,1004025
151076,1012728
151076,1027365
151101,1025139
151101,1026295
151108,1014151
151109,1014548
151109,1024193
151123,1019796
151132,1004545
151132,1013973
151137,1026895
151137,1026911
151137,1026914
151137,1026917
151137,1026926
151137,1026937
151158,1026737
151158,1026741
151158,1026742
151165,1026737
151165,1026741
151165,1026742
15119,1026219
151273,1008375
151273,1026237
151273,1027136
151278,1027093
151278,1027174
151284,1018213
151292,1016137
151292,1026088
15133,1023034
151347,1011975
151350,1002976
151350,1002983
151350,1006823
151350,1008314
151350,1010167
151350,1014539
151350,1018185
151350,1019841
151350,1021082
151350,1021837
151350,1025686
151350,1025808
151350,1025883
151350,1027237
151350,1027522
151350,1027534
151354,1009617
151354,1010280
151354,1026310
151359,1025201
151359,1025203
15136,1007891
15136,1020575
15136,1026867
15136,1026868
151361,1009623
151361,1014595
151361,1018641
151361,1022907
151361,1026929
151361,1026959
151368,1002699
151368,1026853
151368,1026988
151368,1027058
151415,1022994
151415,1027142
151437,1001674
151437,1001680
15145,1007834
15146,1026673
15146,1026674
151528,1007075
151528,1014294
151528,1017615
151528,1020295
151528,1024278
151528,1027496
151539,1014230
151539,1015347
151539,1015348
151539,1025706
15154,1005920
15154,1006090
15154,1007107
15154,1007123
15154,1020127
15154,1022550
15154,1026295
15154,1026853
151708,1021433
151708,1022477
151817,1025750
151817,1027500
151846,1013734
151846,1022061
151870,1026637
151957,1026554
151957,1027225
151957,1027536
151958,1026853
151969,1022994
151977,1020426
151977,1026853
151992,1007961
151992,1013973
152006,1026069
152006,1026078
152006,1026079
152006,1026094
152006,1026730
152006,1027325
152006,1027422
15201,1005920
15201,1008544
15201,1019561
152022,1026457
152027,1010652
152033,1027613
152033,1027616
152033,1027625
152066,1026651
152066,1027060
152068,1020427
15207,1020426
15207,1020427
15207,1020429
152071,1009781
152071,1013823
152071,1025728
152083,1002042
152083,1010648
152085,1026496
152090,1017161
152090,1027312
152090,1027387
152091,1025821
152091,1027350
152109,1008092
152109,1010491
152112,1007830
152112,1027149
152127,1019362
152127,1022802
152133,1027055
152143,1014394
152143,1015944
152143,1024947
15215,1019296
152162,1007417
152162,1011665
152162,1017615
152190,1006823
152190,1010167
152190,1010359
152190,1014051
152190,1018742
152190,1019025
152194,1016698
152194,1026437
152196,1025489
152196,1026352
152196,1026356
152196,1026508
152196,1026509
152196,1027208
152196,1027209
152196,1027213
152202,1008091
152208,1020427
152213,1007834
152213,1017767
152216,1026432
152241,1001858
152241,1001920
152241,1014728
152241,1027372
152261,1012932
152261,1025835
152261,1026321
152275,1016243
152275,1020012
152279,1023739
152294,1019662
152302,1007891
152302,1026671
152314,1010057
152314,1019857
152314,1027264
152314,1027429
152314,1027618
152315,1001202
152324,1008268
152324,1016315
152328,1007417
152338,1026496
152339,1023460
152339,1026200
152343,1008385
152344,1002603
152349,1025532
152349,1026347
152349,1026348
152349,1026351
152350,1026589
152350,1026867
152350,1026868
152354,1027296
152365,1008314
152365,1027142
152365,1027544
152368,1016956
152368,1019331
152372,1004531
152372,1004532
152372,1004535
152372,1004538
152372,1004539
152372,1004545
152391,1006735
152398,1027348
152400,1012436
152400,1012440
152400,1019275
152400,1019282
152400,1020922
152409,1001566
152409,1004541
152409,1006783
152409,1007075
152409,1013973
152409,1017606
152409,1022061
152410,1026038
152410,1027544
152433,1009781
152433,1009785
152433,1009929
152439,1025878
152439,1025883
152451,1012932
152454,1021680
152454,1022313
152454,1022336
152454,1025805
152454,1025809
152454,1027085
152454,1027093
152454,1027134
152454,1027136
152463,1011096
152464,1007599
152464,1020166
152500,1026509
152500,1027212
152500,1027213
152501,1007961
152501,1013973
152502,1024200
152514,1013268
152522,1025365
152522,1025999
152522,1027186
152523,1014963
152523,1022726
152536,1017424
152536,1026524
152543,1027315
152543,1027395
152550,1027174
152551,1020427
152551,1022313
152553,1019798
152556,1025829
152556,1026991
152556,1027394
152567,1026133
152577,1014379
152579,1025676
152579,1026920
152579,1026949
152591,1008268
152591,1016315
152594,1025732
152594,1027432
152596,1019354
152600,1009620
152604,1009625
152604,1014802
15261,1020427
15261,1027099
152624,1004545
152624,1027569
152629,1013973
152629,1020427
152629,1026429
152629,1026853
152629,1027312
152640,1004540
152640,1027387
152652,1027360
152653,1026496
152655,1008165
152655,1008951
152655,1013973
152655,1014300
152655,1014855
152655,1019645
152655,1021975
152655,1027137
152655,1027220
152655,1027299
152655,1027487
152658,1024205
152658,1026347
152658,1026510
152658,1027210
152674,1027237
152685,1019710
152685,1026224
152688,1014065
152688,1017424
152688,1026866
152715,1020427
152715,1024457
152715,1027017
152715,1027312
152719,1020427
152719,1022336
152722,1017161
152724,1027472
152730,1014855
152730,1026853
152736,1018204
152736,1025269
152736,1026363
152736,1027296
152738,1016954
152738,1027251
152740,1006388
152740,1019841
152740,1027142
152746,1016578
152746,1017632
152746,1024195
152758,1014065
152758,1018156
152758,1018157
152763,1018156
152767,1011096
152767,1012992
152767,1020145
152767,1023739
152767,1026214
152769,1026429
152769,1027529
152774,1013973
152774,1017161
152775,1018952
152775,1026853
152775,1027387
152789,1004025
152789,1027142
152789,1027365
152789,1027472
152794,1004181
152794,1023652
152798,1001931
152803,1007834
152825,1014043
152827,1027472
152831,1017767
152831,1017768
152833,1013973
152837,1020426
152837,1020427
152837,1022313
152862,1002650
152862,1019362
152862,1025732
152864,1014065
152864,1020640
152864,1022503
152864,1022507
152864,1022508
152864,1022511
152864,1022512
152864,1023584
152864,1023987
152864,1024739
152864,1024838
152864,1024839
152864,1024840
152864,1024860
152864,1024904
152864,1024905
152864,1024908
152864,1024909
152864,1025296
152864,1025349
152864,1025474
152864,1026510
152864,1027394
152866,1027546
152869,1022512
152869,1023584
152869,1023987
152869,1024809
152869,1025349
152869,1027529
152876,1027002
152876,1027003
152876,1027004
152876,1027005
152876,1027006
152876,1027007
152876,1027014
152876,1027015
152876,1027016
152876,1027017
152883,1001680
152883,1001719
152889,1012728
152900,1019103
152907,1021847
152917,1024681
152917,1026853
152918,1026747
152918,1027272
152928,1014539
152928,1023385
152937,1020145
152937,1026547
152951,1018156
152951,1025183
152953,1026796
152957,1027316
152958,1019378
152967,1016981
152969,1015097
152969,1019288
152969,1024901
152973,1013268
15298,1007246
15298,1026927
152987,1017424
152987,1026509
153012,1013973
153025,1027161
153030,1001249
153030,1001251
153032,1027117
153032,1027365
153032,1027366
153037,1027101
153037,1027153
153037,1027628
153046,1027229
153063,1027198
153064,1024728
153064,1024730
153064,1025610
153072,1002042
153072,1010648
153076,1027161
153081,1024573
153081,1024960
153081,1027186
153081,1027259
153087,1021127
153087,1024681
153089,1025686
153089,1027480
153098,1002042
153098,1010648
153099,1025732
153104,1027068
153104,1027071
153117,1026294
153125,1027315
153125,1027316
153134,1017161
153138,1005903
153142,1026890
153142,1027110
153142,1027158
153146,1027146
153146,1027158
153153,1013725
153153,1027484
153167,1007961
153167,1018952
153167,1025139
153167,1025563
153176,1020561
153176,1020570
1532,1009625
1532,1014802
1532,1026959
153203,1024784
153205,1007834
153205,1026801
153209,1008091
153209,1017521
153212,1022543
153218,1006609
153225,1027538
153226,1026841
153226,1027277
153235,1009519
153235,1020167
153238,1014051
153239,1026728
153243,1026703
153243,1026884
153244,1016589
153244,1017626
153244,1017628
153244,1017629
153244,1024185
153244,1024195
153244,1026306
153244,1026307
153249,1004532
153249,1004545
153261,1003924
153261,1024843
153261,1024846
153261,1026741
153261,1026872
153276,1001873
153281,1020317
153281,1020320
153281,1020403
153285,1005903
153285,1014371
153286,1001671
153287,1026855
153287,1026858
153301,1008314
153301,1014051
153301,1019275
153301,1025091
153301,1025571
153303,1006994
153303,1007202
153303,1024561
153311,1008950
153321,1017428
153321,1027102
153323,1022994
153323,1025883
153323,1027365
153324,1004708
153325,1021931
153334,1014589
153334,1014590
153342,1003428
153343,1020427
153358,1005903
153358,1025046
153360,1006839
153360,1009086
153360,1014371
153361,1007075
153361,1013973
153373,1012528
153384,1025829
153384,1025835
153384,1026582
153384,1026972
153384,1026991
153403,1013819
153414,1011009
153416,1010057
153416,1019362
153416,1025732
153416,1027117
153416,1027432
153416,1027529
153423,1024902
153426,1012685
153429,1026068
153429,1026531
153429,1026730
153429,1027022
153430,1024732
153430,1024860
153430,1025296
153436,1012420
153437,1027312
153437,1027387
153450,1020954
153455,1027005
153455,1027009
153455,1027018
153455,1027020
153459,1013596
153459,1020206
153466,1011943
153466,1021632
153466,1022101
153466,1026716
153466,1026729
153466,1027028
153466,1027075
153474,1026646
153475,1019662
153488,1008268
153495,1002389
15350,1014051
15350,1014063
153502,1024379
153502,1024554
153510,1022101
153510,1026446
153510,1026575
153510,1026658
153510,1026807
153513,1007488
153521,1009617
153523,1020427
153530,1027168
153533,1004399
153536,1026728
153539,1011897
153551,1002043
153551,1010648
153552,1008165
153552,1014855
153560,1006537
153561,1009628
153561,1019369
153563,1020233
153563,1027489
153564,1014592
153570,1027060
153570,1027583
153574,1019907
153574,1025046
153592,1022336
153594,1014855
153608,1005899
153613,1027344
153613,1027357
153613,1027360
153613,1027365
153613,1027366
153619,1004078
153619,1022061
153623,1001858
153623,1025184
153623,1026988
153623,1026992
153635,1008854
153635,1008855
153635,1008862
153635,1008863
153635,1008865
153641,1004095
153642,1001686
153642,1001688
153642,1002747
153642,1006132
153650,1026986
153650,1027006
153665,1011302
153665,1018112
153667,1008268
153667,1016315
153667,1017383
153674,1006994
153674,1024561
153679,1006839
153679,1009086
153681,1024848
153687,1026589
153688,1004025
153688,1024851
153695,1026902
153696,1024233
153698,1008602
153698,1009086
153710,1027001
153710,1027002
153710,1027004
153710,1027009
153710,1027014
153710,1027015
153710,1027019
153713,1016785
153713,1026551
153713,1027281
153718,1026561
153718,1027161
153721,1004095
153722,1008091
153722,1010057
153722,1026796
153733,1005905
153733,1006537
153735,1001244
153735,1007891
153743,1007075
153743,1007202
153743,1021617
153743,1026489
153743,1026778
153743,1026981
153743,1027425
153743,1027450
153749,1004095
153752,1023606
153752,1026797
153761,1001249
153764,1015347
153772,1014065
153772,1018156
153772,1020575
153772,1021511
153772,1024205
153772,1025489
153772,1026627
153772,1026628
153772,1027212
153772,1027213
153772,1027274
153772,1027601
153782,1016230
153782,1016698
153786,1021603
153789,1024435
153789,1027590
153792,1025029
153792,1026539
153792,1027316
153793,1012436
153793,1019508
153794,1011447
153796,1020354
153807,1023691
153807,1027450
153808,1026675
153810,1017186
153810,1017187
153817,1018446
153817,1019839
153817,1026975
153818,1001674
153824,1002580
153824,1024897
153828,1010167
153828,1027237
153831,1021632
153831,1026429
153831,1027142
153831,1027365
153833,1027365
153833,1027367
153839,1006184
153839,1006393
153846,1020455
153846,1024781
153851,1026646
153854,1001671
153858,1004690
153858,1009604
153863,1027488
153868,1026473
153868,1027629
153872,1021837
153872,1022543
153877,1004025
153877,1025077
153882,1026895
153882,1026899
153888,1010916
153888,1020293
153890,1025809
153890,1027085
153890,1027093
153890,1027134
153890,1027136
153892,1004531
153892,1004539
153892,1004545
153892,1004898
153893,1018266
153893,1025880
153904,1023467
153905,1027642
153908,1013213
153910,1001931
153910,1020165
153912,1001706
153912,1026728
153916,1016698
153921,1025345
153935,1026478
153945,1011438
153945,1019537
153949,1014588
153949,1014589
153949,1014590
153949,1014592
153949,1014756
153949,1014788
153951,1018889
153960,1011096
153960,1015937
153965,1027002
153965,1027006
153986,1013318
153986,1014609
153991,1014543
153991,1016578
153991,1017632
153991,1024190
153991,1024195
153991,1024554
153991,1024555
153991,1026306
153991,1026307
153993,1025641
153993,1026948
153994,1007027
153994,1014394
153994,1016465
153994,1019377
153994,1019882
153996,1001858
154017,1020353
154017,1021491
154019,1002800
154019,1002805
154026,1002252
154026,1002363
154043,1020954
154048,1015347
154048,1018889
154066,1020320
154066,1020322
154066,1020350
154068,1014065
154068,1020575
154072,1027583
154074,1013505
154076,1001446
154083,1014589
154083,1026294
154091,1005899
154091,1014502
154091,1016610
154110,1027035
154110,1027044
154123,1018204
154123,1024814
154123,1027296
154124,1008091
154131,1006733
154131,1011067
154137,1026853
154152,1023075
154154,1014588
154154,1014756
154159,1027002
154160,1026906
154160,1026912
154168,1024860
154168,1025296
154171,1027538
154181,1009617
154181,1009624
154181,1018482
154181,1026741
154189,1001698
154189,1001705
154195,1017570
154201,1014297
154209,1002257
154209,1003673
154209,1021986
15421,1001705
15421,1014943
154212,1012890
154217,1005905
154217,1014372
154217,1017554
154221,1012728
154221,1027142
154221,1027344
154221,1027357
154221,1027360
154221,1027363
154221,1027365
154221,1027367
154221,1027369
154221,1027388
154221,1027389
154221,1027544
154223,1021740
154223,1025071
154228,1020427
154228,1026853
154237,1001856
154237,1001858
154237,1001917
154237,1002257
154237,1003673
154237,1010652
154237,1011093
154237,1021986
154252,1026897
154252,1026901
154253,1020427
154260,1006994
154260,1014667
154260,1027481
154260,1027483
154260,1027486
154260,1027487
154266,1027087
154270,1001782
154270,1019654
154273,1002043
154275,1014756
154275,1014758
154275,1019901
154285,1027644
154285,1027646
154285,1027648
154285,1027649
154286,1009672
154294,1025534
154294,1026356
154302,1014300
154302,1014855
154304,1026897
154304,1026901
154305,1002797
154305,1002893
154305,1009519
154305,1021520
154305,1026521
154305,1026721
154305,1027110
154316,1016919
154316,1026177
154316,1026434
154320,1001203
154320,1002959
154320,1019798
154328,1018606
15433,1021603
15433,1021617
154339,1017554
154339,1019611
154345,1002042
154345,1010066
154345,1010648
154351,1009240
154351,1009241
154353,1012685
154356,1009780
154356,1009781
154356,1015965
154356,1026185
154360,1019369
154363,1020427
154363,1023084
154372,1026555
154372,1027429
154372,1027430
154388,1005902
154388,1009086
154388,1016607
154406,1001870
154406,1001920
154406,1011093
154410,1006823
154410,1009994
154410,1010167
154410,1012491
154410,1012932
154410,1013733
154410,1019717
154410,1021082
154410,1022101
154410,1026268
154410,1026412
154410,1026493
154410,1026795
154410,1026841
154410,1027095
154410,1027365
154412,1002959
154412,1005375
154419,1007019
154419,1017818
154419,1025831
154419,1026351
154427,1023760
154427,1023761
154427,1023762
154427,1023764
154427,1023766
154431,1007075
154431,1020456
154431,1023467
154438,1002797
154441,1022298
154443,1009781
154443,1013823
154444,1026510
154453,1026427
154455,1026069
154459,1002797
154459,1027003
154459,1027005
154465,1026546
154468,1007488
154472,1017414
154472,1024531
154472,1027088
154478,1017137
154478,1020308
154478,1022186
154478,1024303
154478,1027145
154482,1026551
154494,1007488
154494,1014196
154496,1017185
154496,1017326
154496,1026549
154499,1020145
1545,1025695
1545,1025696
154514,1001671
154516,1013318
154516,1014503
154528,1008268
154528,1011379
154528,1011718
154537,1003236
154537,1025586
154555,1025831
154556,1020067
154556,1020116
154570,1014588
154570,1014592
154570,1014756
154570,1014788
154570,1019901
154570,1023180
154576,1022564
154576,1027142
154581,1013839
154581,1017784
154581,1020429
154581,1026659
154581,1027160
154581,1027451
154591,1014592
154591,1014756
154591,1019901
154594,1027472
154609,1006784
154609,1006994
154609,1007075
154609,1008375
154609,1014556
154609,1017161
154609,1020426
154609,1023317
154609,1023669
154609,1027483
154609,1027642
154610,1002681
154610,1002686
154610,1020431
154621,1009617
154621,1026973
154622,1010866
154622,1023214
154622,1026841
154622,1027214
154622,1027365
154624,1008314
154630,1027597
154630,1027598
154638,1014545
154638,1016578
154651,1009444
154651,1023762
154651,1026379
154651,1026796
154662,1027648
154665,1026853
154665,1027312
154675,1024457
154679,1014526
154686,1023739
154701,1001862
154701,1017384
154701,1027312
154708,1026973
154711,1018156
154720,1027646
154723,1027583
